,FOLIO,GASTO,TC,IMPORTE,IVA,RET ISR,RET IVA,TOTAL MX,TOTAL SAT,Columna1
311,22824,COMPRA,1.0,2457.0,393.12,0.0,0.0,2850.12,2850.12,0.0
312,9255,COMPRA,1.0,865.21,134.96,0.0,0.0,1000.1700000000001,1000.17,0.0
313,604264,COMPRA,1.0,207.0,33.12,0.0,0.0,240.12,240.12,0.0
314,604265,COMPRA,1.0,112.5,18.0,0.0,0.0,130.5,130.5,0.0
315,2610,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,3402,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,534021,COMPRA,1.0,0.01,0.0,0.0,0.0,0.01,0.0,-0.01
318,567110,COMPRA,1.0,105.0,0.0,0.0,0.0,105.0,105.0,0.0
319,877950,COMPRA,1.0,25461.67,78.4,0.0,0.0,25461.67,25461.67,0.0
320,0001010100750847116902,COMPRA,1.0,490.0,78.4,0.0,0.0,568.4,568.4,0.0
321,0001010100752163714102,COMPRA,1.0,195.0,31.2,0.0,0.0,226.2,226.2,0.0
322,7089,COMPRA,1.0,1011.41,157.74,0.0,0.0,1169.15,1169.15,0.0
323,61360,COMPRA,1.0,24246.3,3879.41,0.0,0.0,28125.71,28125.71,0.0
324,18,COMPRA,1.0,-1343.72,-214.99,0.0,0.0,-1558.71,-1558.71,0.0
325,19,COMPRA,1.0,-214.99,-34.4,0.0,0.0,-249.39000000000001,-249.39,0.0
326,148957,COMPRA,1.0,5344.76,855.16,0.0,0.0,6199.92,6199.92,0.0
327,148958,COMPRA,1.0,5152.17,824.35,0.0,0.0,5976.52,5976.52,0.0
328,3337,COMPRA,1.0,3670.47,587.28,0.0,0.0,4257.75,4257.75,0.0
329,3340,COMPRA,1.0,2932.5,469.2,0.0,0.0,3401.7,3401.7,0.0
330,445750,COMPRA,1.0,131.89,21.1,0.0,0.0,152.98999999999998,152.99,0.0
331,42102,COMPRA,1.0,4226.15,676.18,0.0,0.0,4902.33,4902.33,0.0
332,2437,COMPRA,1.0,0.0,544.31,0.0,0.0,0.0,0.0,0.0
333,2438,COMPRA,1.0,0.0,544.31,0.0,0.0,0.0,0.0,0.0
334,2439,COMPRA,1.0,0.0,544.31,0.0,0.0,0.0,0.0,0.0
335,2440,COMPRA,1.0,0.0,544.31,0.0,0.0,0.0,0.0,0.0
336,2441,COMPRA,1.0,0.0,544.31,0.0,0.0,0.0,0.0,0.0
337,2442,COMPRA,1.0,0.0,544.31,0.0,0.0,0.0,0.0,0.0
338,67608,COMPRA,1.0,3401.94,544.31,0.0,0.0,3946.25,3946.25,0.0
339,105656,COMPRA,1.0,744.89,116.07,0.0,0.0,860.96,860.96,0.0
340,22841,COMPRA,1.0,2569.85,411.18,0.0,0.0,2981.0299999999997,2981.03,0.0
341,22842,COMPRA,1.0,682.81,109.25,0.0,0.0,792.06,792.06,0.0
342,578,COMPRA,1.0,4200.0,672.0,0.0,0.0,4872.0,4872.0,0.0
343,384,COMPRA,1.0,2060.15,329.62,0.0,0.0,2389.77,2389.77,0.0
344,64337,COMPRA,1.0,6985.0,1117.6,0.0,0.0,8102.6,8102.6,0.0
345,64338,COMPRA,1.0,585.0,93.6,0.0,0.0,678.6,678.6,0.0
346,61395,COMPRA,1.0,1250.0,200.0,0.0,0.0,1450.0,1450.0,0.0
347,61396,COMPRA,1.0,410.0,65.6,0.0,0.0,475.6,475.6,0.0
348,29933678,COMPRA,1.0,0.0,1033.44,0.0,0.0,0.0,0.0,0.0
349,63290,COMPRA,1.0,6459.0,1033.44,0.0,0.0,7492.4400000000005,7492.44,0.0
350,166077,COMPRA,1.0,1904.0,304.64,0.0,0.0,2208.64,2208.64,0.0
351,952,COMPRA,1.0,12931.03,2068.97,0.0,0.0,15000.0,15000.0,0.0
352,4515377,COMPRA,1.0,0.0,65.6,0.0,0.0,0.0,0.0,0.0
353,22020010028311,COMPRA,1.0,0.01,65.6,0.0,0.0,0.01,0.0,-0.01
354,36350,COMPRA,1.0,410.0,65.6,0.0,0.0,475.6,475.6,0.0
355,36351,COMPRA,1.0,1050.0,168.0,0.0,0.0,1218.0,1218.0,0.0
356,67618,COMPRA,1.0,29400.0,4704.0,0.0,0.0,34104.0,34104.0,0.0
357,67629,COMPRA,1.0,3407.34,545.17,0.0,0.0,3952.51,3952.51,0.0
358,9339,COMPRA,1.0,457.0,73.12,0.0,0.0,530.12,530.12,0.0
359,33990920,COMPRA,1.0,69.85,11.18,0.0,0.0,81.03,81.03,0.0
360,34034532,COMPRA,1.0,99.63,15.94,0.0,0.0,115.57,115.57,0.0
361,3734,COMPRA,1.0,10694.25,1711.08,0.0,0.0,12405.33,12405.33,0.0
362,5036996,COMPRA,1.0,681.03,108.97,0.0,0.0,790.0,790.0,0.0
363,5037009,COMPRA,1.0,672.41,107.59,0.0,0.0,780.0,780.0,0.0
364,64405,COMPRA,1.0,1608.8,257.41,0.0,0.0,1866.21,1866.21,0.0
365,432,COMPRA,1.0,140.0,22.4,0.0,0.0,162.4,162.4,0.0
366,3368,COMPRA,1.0,1794.0,287.04,0.0,0.0,2081.04,2081.04,0.0
367,3369,COMPRA,1.0,1200.0,192.0,0.0,0.0,1392.0,1392.0,0.0
368,65402,COMPRA,1.0,0.0,971.06,0.0,0.0,0.0,0.0,0.0
369,65403,COMPRA,1.0,0.0,971.06,0.0,0.0,0.0,0.0,0.0
370,1685,COMPRA,1.0,6069.14,971.06,0.0,364.15,6676.050000000001,6676.05,0.0
371,1965,COMPRA,1.0,1591.32,254.61,0.0,0.0,1845.9299999999998,1845.93,0.0
372,10210,COMPRA,1.0,-2779.5,-444.72,0.0,0.0,-3224.2200000000003,-3224.22,0.0
373,166110,COMPRA,1.0,4740.0,758.4,0.0,0.0,5498.4,5498.4,0.0
374,,COMPRA,1.0,150.0,24.0,0.0,0.0,174.0,174.0,0.0
375,36378,COMPRA,1.0,4805.76,768.92,0.0,0.0,5574.68,5574.68,0.0
376,704,COMPRA,1.0,9200.0,1472.0,0.0,0.0,10672.0,10672.0,0.0
377,34064771,COMPRA,1.0,153.84,24.62,0.0,0.0,178.46,178.46,0.0
378,1882,COMPRA,1.0,194.0,31.04,0.0,0.0,225.04,225.04,0.0
379,3774,COMPRA,1.0,15000.0,2400.0,0.0,0.0,17400.0,17400.0,0.0
380,1754129,COMPRA,1.0,86.51,13.49,0.0,0.0,100.0,100.0,0.0
381,84573147,COMPRA,1.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0
382,210753,COMPRA,1.0,18.97,3.03,0.0,0.0,22.0,22.0,0.0
383,210754,COMPRA,1.0,18.97,3.03,0.0,0.0,22.0,22.0,0.0
384,8101,COMPRA,1.0,464.0,74.24,0.0,0.0,538.24,538.24,0.0
385,606031,COMPRA,1.0,230.0,36.8,0.0,0.0,266.8,266.8,0.0
386,2566,COMPRA,1.0,15080.7,2412.91,0.0,0.0,17493.61,17493.61,0.0
387,61516,COMPRA,1.0,2725.75,436.12,0.0,0.0,3161.87,3161.87,0.0
388,16651084,COMPRA,1.0,1139.12,182.26,0.0,0.0,1321.3799999999999,1321.38,0.0
389,24457,COMPRA,1.0,418.3,66.94,0.0,0.0,485.24,485.24,0.0
390,1552,COMPRA,1.0,1070.0,171.2,0.0,0.0,1241.2,1241.2,0.0
391,63511,COMPRA,1.0,464.0,74.24,0.0,0.0,538.24,538.24,0.0
392,1830,COMPRA,1.0,925.0,148.0,0.0,0.0,1073.0,1073.0,0.0
393,13001185,COMPRA,1.0,1295.4,207.26,0.0,0.0,1502.66,1502.66,0.0
394,2405,COMPRA,1.0,3800.0,608.0,0.0,0.0,4408.0,4408.0,0.0
395,67643,COMPRA,1.0,2753.6,440.58,0.0,0.0,3194.18,3194.18,0.0
396,11377,COMPRA,1.0,86.52,13.48,0.0,0.0,100.0,100.0,0.0
397,34100600,COMPRA,1.0,761.86,121.9,0.0,0.0,883.76,883.76,0.0
398,22880,COMPRA,1.0,3036.4,485.82,0.0,0.0,3522.2200000000003,3522.22,0.0
399,072606,COMPRA,1.0,1200.0,192.0,0.0,0.0,1392.0,1392.0,0.0
400,53461775,COMPRA,1.0,7354.31,1144.69,0.0,0.0,8499.0,8299.0,-200.0
401,10517,COMPRA,1.0,2058.0,329.28,0.0,0.0,2387.2799999999997,2387.28,0.0
402,25234,COMPRA,1.0,124.07,9.93,0.0,0.0,134.0,134.0,0.0
403,755010,COMPRA,1.0,70.0,0.0,0.0,0.0,70.0,70.0,0.0
404,88916,COMPRA,1.0,2016.23,322.59,0.0,18.34,2320.48,2320.48,0.0
405,,COMPRA,1.0,752.43,146.57,0.0,0.0,899.0,899.0,0.0
406,,COMPRA,1.0,674.62,124.37,0.0,0.0,798.99,798.99,0.0
407,,COMPRA,1.0,674.62,124.37,0.0,0.0,798.99,798.99,0.0
408,,COMPRA,1.0,674.62,124.37,0.0,0.0,798.99,798.99,0.0
409,159282,COMPRA,1.0,360.0,57.6,0.0,0.0,417.6,417.6,0.0
410,159283,COMPRA,1.0,270.0,43.2,0.0,0.0,313.2,313.2,0.0
411,51061,COMPRA,1.0,1955.0,312.8,0.0,0.0,2267.8,2267.8,0.0
412,343841,COMPRA,1.0,991.02,158.58,0.0,0.0,1149.6,1149.6,0.0
413,61579,COMPRA,1.0,1900.0,304.0,0.0,0.0,2204.0,2204.0,0.0
414,22,COMPRA,1.0,-58.97,-9.43,0.0,0.0,-68.4,-68.4,0.0
415,343866,COMPRA,1.0,-991.02,-158.58,0.0,0.0,-1149.6,-1149.6,0.0
416,24462,COMPRA,1.0,1034.4,165.5,0.0,0.0,1199.9,1199.9,0.0
417,63692,COMPRA,1.0,405.0,64.8,0.0,0.0,469.8,469.8,0.0
418,3548984,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,2947.35,2947.35
419,29439,COMPRA,1.0,560.35,89.66,0.0,0.0,650.01,650.01,0.0
420,166135,COMPRA,1.0,20584.76,3293.56,0.0,0.0,23878.32,23878.32,0.0
421,13001184,COMPRA,1.0,0.0,23.2,0.0,0.0,0.0,0.0,0.0
422,5502442198,COMPRA,1.0,145.0,23.2,0.0,0.0,168.2,168.2,0.0
423,67664,COMPRA,1.0,9600.0,1536.0,0.0,0.0,11136.0,11136.0,0.0
424,34148534,COMPRA,1.0,149.35,23.89,0.0,0.0,173.24,173.24,0.0
425,072648,COMPRA,1.0,108.0,17.28,0.0,0.0,125.28,125.28,0.0
426,1817793,COMPRA,1.0,129.76,20.24,0.0,0.0,150.0,150.0,0.0
427,305,COMPRA,1.0,0.0,100.68,0.0,0.0,0.0,0.0,0.0
428,420034,COMPRA,1.0,629.32,100.68,0.0,0.0,730.0,730.0,0.0
429,420035,COMPRA,1.0,793.12,126.89,0.0,0.0,920.01,920.01,0.0
430,64526,COMPRA,1.0,450.0,72.0,0.0,0.0,522.0,522.0,0.0
431,61637,COMPRA,1.0,90.0,14.4,0.0,0.0,104.4,104.4,0.0
432,804,COMPRA,1.0,1707.81,273.25,0.0,0.0,1981.06,1981.06,0.0
433,140816,COMPRA,1.0,130.0,20.8,0.0,0.0,150.8,150.8,0.0
434,2982,COMPRA,1.0,0.0,373.09,0.0,0.0,0.0,0.0,0.0
435,24465,COMPRA,1.0,2331.8,373.09,0.0,0.0,2704.8900000000003,2704.89,0.0
436,195,COMPRA,1.0,4000.0,640.0,400.0,426.67,3813.33,3813.33,0.0
437,63774,COMPRA,1.0,114.0,18.24,0.0,0.0,132.24,132.24,0.0
438,63777,COMPRA,1.0,2440.0,390.4,0.0,0.0,2830.4,2830.4,0.0
439,3550195,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,1800.85,1800.85
440,3021,COMPRA,1.0,0.0,390.08,0.0,0.0,0.0,0.0,0.0
441,3024,COMPRA,1.0,0.0,390.08,0.0,0.0,0.0,0.0,0.0
442,166156,COMPRA,1.0,2438.0,390.08,0.0,0.0,2828.08,2828.08,0.0
443,266,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,21581.39,21581.39
444,420200101898904,COMPRA,1.0,0.01,0.0,0.0,0.0,0.01,0.0,-0.01
445,850590,COMPRA,1.0,70.0,0.0,0.0,0.0,70.0,70.0,0.0
446,146608,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,480.1,480.1
447,21379,COMPRA,1.0,66.67,5.33,0.0,0.0,72.0,72.0,0.0
448,34159201,COMPRA,1.0,113.76,18.21,0.0,0.0,131.97,131.97,0.0
449,26822,COMPRA,1.0,432.53,67.47,0.0,0.0,500.0,500.0,0.0
450,116831,COMPRA,1.0,1876.55,300.24,0.0,0.0,2176.79,2176.79,0.0
451,61669,COMPRA,1.0,4073.25,651.72,0.0,0.0,4724.97,4724.97,0.0
452,1450,COMPRA,1.0,250.0,6.13,0.0,0.0,250.0,250.0,0.0
453,1937,COMPRA,1.0,38.28,6.13,0.0,0.0,44.410000000000004,44.41,0.0
454,51812,COMPRA,1.0,379.24,5.65,0.0,0.0,384.89,384.89,0.0
455,166164,COMPRA,1.0,4740.0,758.4,0.0,0.0,5498.4,5498.4,0.0
456,769,COMPRA,1.0,51.36,8.22,0.0,0.0,59.58,59.58,0.0
457,150,COMPRA,1.0,4000.0,640.0,0.0,0.0,4640.0,4640.0,0.0
458,106002,COMPRA,1.0,1113.33,173.48,0.0,0.0,1286.81,1286.81,0.0
459,106023,COMPRA,1.0,705.14,109.88,0.0,0.0,815.02,815.02,0.0
460,34192794,COMPRA,1.0,316.32,50.62,0.0,0.0,366.94,366.94,0.0
461,10532,COMPRA,1.0,9720.0,1555.2,0.0,0.0,11275.2,11275.2,0.0
462,,COMPRA,1.0,198.0,38.57,0.0,0.0,236.57,236.57,0.0
463,64659,COMPRA,1.0,684.75,109.56,0.0,0.0,794.31,794.31,0.0
464,63985,COMPRA,1.0,445.0,71.2,0.0,0.0,516.2,516.2,0.0
465,1704,COMPRA,1.0,7438.25,1190.12,0.0,446.3,8182.069999999999,8182.07,0.0
466,166181,COMPRA,1.0,9456.0,1512.96,0.0,0.0,10968.96,10968.96,0.0
467,3628,COMPRA,1.0,17090.54,2734.49,0.0,1025.43,18799.6,18799.6,0.0
468,953,COMPRA,1.0,21551.72,3448.28,0.0,0.0,25000.0,25000.0,0.0
469,89094,COMPRA,1.0,753.62,120.58,0.0,0.0,874.2,874.2,0.0
470,22936,COMPRA,1.0,1551.51,173.77,0.0,0.0,1725.28,1259.83,-465.45000000000005
471,072725,COMPRA,1.0,2940.0,470.4,0.0,0.0,3410.4,3410.4,0.0
472,,COMPRA,1.0,0.0,2482.13,0.0,0.0,0.0,0.0,0.0
473,14,COMPRA,1.0,15513.33,2482.13,0.0,930.8,17064.66,17064.66,0.0
474,64705,COMPRA,1.0,10477.5,1676.4,0.0,0.0,12153.9,12153.9,0.0
475,393,COMPRA,1.0,-450.0,-72.0,0.0,0.0,-522.0,-522.0,0.0
476,4784913,COMPRA,1.0,181.03,28.97,0.0,0.0,210.0,210.0,0.0
477,29495,COMPRA,1.0,47.41,7.59,0.0,0.0,55.0,55.0,0.0
478,4615,COMPRA,1.0,3182.5,509.2,0.0,0.0,3691.7,3691.7,0.0
479,,COMPRA,1.0,230.16,36.84,0.0,0.0,267.0,267.0,0.0
480,11490,COMPRA,1.0,86.52,13.48,0.0,0.0,100.0,100.0,0.0
481,34212999,COMPRA,1.0,19.38,3.1,0.0,0.0,22.48,22.48,0.0
482,34263964,COMPRA,1.0,65.47,10.48,0.0,0.0,75.95,75.95,0.0
483,638,COMPRA,18.64,3914.4,626.304,0.0,0.0,4540.704,243.6,-4297.103999999999
484,211588,COMPRA,1.0,18.97,3.03,0.0,0.0,22.0,22.0,0.0
485,10541,COMPRA,1.0,3675.0,588.0,0.0,0.0,4263.0,4263.0,0.0
486,921698,COMPRA,1.0,8300.0,48.0,0.0,0.0,8348.0,8348.0,0.0
487,948300,COMPRA,1.0,70.0,0.0,0.0,0.0,70.0,70.0,0.0
488,,COMPRA,1.0,0.0,51.1,0.0,0.0,0.0,0.0,0.0
489,,COMPRA,1.0,0.0,51.1,0.0,0.0,0.0,0.0,0.0
490,,COMPRA,1.0,262.32,51.1,0.0,0.0,313.42,313.42,0.0
491,,COMPRA,1.0,336.9,62.09,0.0,0.0,398.99,398.99,0.0
492,,COMPRA,1.0,0.0,13.48,0.0,0.0,0.0,0.0,0.0
493,10606,COMPRA,1.0,86.52,13.48,0.0,0.0,100.0,100.0,0.0
494,3556436,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,2120.7,2120.7
495,34294047,COMPRA,1.0,74.77,11.97,0.0,0.0,86.74,86.74,0.0
496,10549,COMPRA,1.0,807.0,129.12,0.0,0.0,936.12,936.12,0.0
497,61838,COMPRA,1.0,2750.0,396.0,0.0,0.0,3146.0,2871.0,-275.0
498,61845,COMPRA,1.0,3186.0,509.76,0.0,0.0,3695.76,3695.76,0.0
499,24484,COMPRA,1.0,772.0,123.52,0.0,0.0,895.52,895.52,0.0
500,64273,COMPRA,1.0,3222.08,515.53,0.0,0.0,3737.6099999999997,3737.61,0.0
501,1744,COMPRA,1.0,5747.71,919.63,0.0,344.86,6322.4800000000005,6322.48,0.0
502,1745,COMPRA,1.0,5970.12,955.22,0.0,358.21,6567.13,6567.13,0.0
503,1746,COMPRA,1.0,5755.22,920.84,0.0,345.31,6330.75,6330.75,0.0
504,166211,COMPRA,1.0,1669.0,267.04,0.0,0.0,1936.04,1936.04,0.0
505,3641,COMPRA,1.0,18971.84,3035.49,0.0,1138.31,20869.02,20869.02,0.0
506,3642,COMPRA,1.0,17164.63,2746.34,0.0,1029.88,18881.09,18881.09,0.0
507,3643,COMPRA,1.0,16699.61,2671.94,0.0,1001.98,18369.57,18369.57,0.0
508,1221,COMPRA,1.0,0.0,674.24,0.0,0.0,0.0,0.0,0.0
509,5588,COMPRA,1.0,4214.0,674.24,0.0,0.0,4888.24,4888.24,0.0
510,1972,COMPRA,1.0,543.2,86.91,0.0,0.0,630.11,630.11,0.0
511,2421,COMPRA,1.0,5700.0,912.0,0.0,0.0,6612.0,6612.0,0.0
512,2480,COMPRA,1.0,0.0,635.04,0.0,0.0,0.0,0.0,0.0
513,2481,COMPRA,1.0,0.0,635.04,0.0,0.0,0.0,0.0,0.0
514,2482,COMPRA,1.0,0.0,635.04,0.0,0.0,0.0,0.0,0.0
515,2483,COMPRA,1.0,0.0,635.04,0.0,0.0,0.0,0.0,0.0
516,2484,COMPRA,1.0,0.0,635.04,0.0,0.0,0.0,0.0,0.0
517,67721,COMPRA,1.0,3969.0,635.04,0.0,0.0,4604.04,4604.04,0.0
518,67727,COMPRA,1.0,6815.0,1090.4,0.0,0.0,7905.4,7905.4,0.0
519,11549,COMPRA,1.0,88.05,13.81,0.0,0.0,101.86,101.86,0.0
520,44726,COMPRA,1.0,545.0,87.2,0.0,0.0,632.2,632.2,0.0
521,34346697,COMPRA,1.0,22.09,3.53,0.0,0.0,25.62,25.62,0.0
522,1054,COMPRA,1.0,1900.0,304.0,0.0,0.0,2204.0,2204.0,0.0
523,27003,COMPRA,1.0,299.39,46.7,0.0,0.0,346.09,346.09,0.0
524,2568,COMPRA,1.0,48907.34,7825.17,0.0,0.0,56732.509999999995,56732.51,0.0
525,35,COMPRA,1.0,43698.53,6991.76,0.0,2621.91,48068.380000000005,48068.38,0.0
526,36,COMPRA,1.0,48907.34,7825.17,0.0,2934.44,53798.06999999999,53798.07,0.0
527,37,COMPRA,1.0,15385.6,2461.7,0.0,923.14,16924.16,16924.16,0.0
528,38,COMPRA,1.0,15339.47,2454.32,0.0,920.37,16873.420000000002,16873.42,0.0
529,64888,COMPRA,1.0,3152.0,504.32,0.0,0.0,3656.32,3656.32,0.0
530,64906,COMPRA,1.0,1576.0,252.16,0.0,0.0,1828.16,1828.16,0.0
531,61924,COMPRA,1.0,1400.0,224.0,0.0,0.0,1624.0,1624.0,0.0
532,24491,COMPRA,1.0,1215.0,194.4,0.0,0.0,1409.4,1409.4,0.0
533,22099,COMPRA,1.0,527.62,84.42,0.0,0.0,612.04,612.04,0.0
534,64486,COMPRA,1.0,796.0,127.36,0.0,0.0,923.36,923.36,0.0
535,3558634,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,1617.35,1617.35
536,166227,COMPRA,1.0,11252.0,1800.32,0.0,0.0,13052.32,13052.32,0.0
537,4693705,COMPRA,1.0,681.0,5517.24,0.0,0.0,681.0,681.0,0.0
538,954,COMPRA,1.0,34482.76,5517.24,0.0,0.0,40000.0,40000.0,0.0
539,202001-E2341533107-13022020-585270,COMPRA,1.0,6606.78,320.0,0.0,0.0,6606.78,6606.78,0.0
540,,COMPRA,1.0,2000.0,320.0,200.0,213.4,1906.6,1906.6,0.0
541,2425,COMPRA,1.0,0.0,1033.6,0.0,0.0,0.0,0.0,0.0
542,36700,COMPRA,1.0,6459.99,1033.6,0.0,0.0,7493.59,7493.59,0.0
543,36730,COMPRA,1.0,337.5,54.0,0.0,0.0,391.5,391.5,0.0
544,67745,COMPRA,1.0,3066.51,490.64,0.0,0.0,3557.15,3557.15,0.0
545,34368564,COMPRA,1.0,153.26,24.52,0.0,0.0,177.78,177.78,0.0
546,0024274392,COMPRA,1.0,0.0,127.13,0.0,0.0,0.0,0.0,0.0
547,0096092445,COMPRA,1.0,0.0,127.13,0.0,0.0,0.0,0.0,0.0
548,39885,COMPRA,1.0,794.55,127.13,0.0,0.0,921.68,921.68,0.0
549,1751,COMPRA,1.0,6598.3,1055.73,0.0,395.9,7258.130000000001,7258.13,0.0
550,1782,COMPRA,1.0,0.0,2892.16,0.0,0.0,0.0,0.0,0.0
551,3644,COMPRA,1.0,18076.0,2892.16,0.0,1084.56,19883.6,19883.6,0.0
552,89371,COMPRA,1.0,1191.99,190.71,0.0,0.0,1382.7,1382.7,0.0
553,34394903,COMPRA,1.0,102.25,16.36,0.0,0.0,118.61,118.61,0.0
554,22997,COMPRA,1.0,4502.7,720.43,0.0,0.0,5223.13,5223.13,0.0
555,11586,COMPRA,1.0,1827.45,292.39,0.0,0.0,2119.84,2119.84,0.0
556,0011,COMPRA,1.0,150.0,24.0,0.0,0.0,174.0,174.0,0.0
557,7520,COMPRA,1.0,138.0,22.08,0.0,0.0,160.07999999999998,160.08,0.0
558,10565,COMPRA,1.0,3010.5,481.68,0.0,0.0,3492.18,3492.18,0.0
559,10568,COMPRA,1.0,1011.0,161.76,0.0,0.0,1172.76,1172.76,0.0
560,,COMPRA,1.0,0.0,2492.62,0.0,0.0,0.0,0.0,0.0
561,47,COMPRA,1.0,15578.87,2492.62,0.0,934.73,17136.760000000002,17136.76,0.0
562,50,COMPRA,1.0,15080.7,2412.91,0.0,904.84,16588.77,16588.77,0.0
563,64991,COMPRA,1.0,673.6,107.78,0.0,0.0,781.38,781.38,0.0
564,61982,COMPRA,1.0,21247.52,3399.61,0.0,0.0,24647.13,24647.13,0.0
565,62009,COMPRA,1.0,310.0,49.6,0.0,0.0,359.6,359.6,0.0
566,3427,COMPRA,1.0,2400.0,384.0,0.0,0.0,2784.0,2784.0,0.0
567,3428,COMPRA,1.0,1300.0,208.0,0.0,0.0,1508.0,1508.0,0.0
568,3429,COMPRA,1.0,500.0,80.0,0.0,0.0,580.0,580.0,0.0
569,30032788,COMPRA,1.0,0.0,175.41,0.0,0.0,0.0,0.0,0.0
570,9074,COMPRA,1.0,1124.74,175.41,0.0,0.0,1300.15,1300.15,0.0
571,70915,COMPRA,18.59,463.7884482758621,74.20615172413794,0.0,0.0,537.9946,28.94,-509.0546
572,5621,COMPRA,1.0,1568.0,250.88,0.0,0.0,1818.88,1818.88,0.0
573,34429075,COMPRA,1.0,310.16,49.63,0.0,0.0,359.79,359.79,0.0
574,23012,COMPRA,1.0,992.94,158.87,0.0,0.0,1151.81,1151.81,0.0
575,23013,COMPRA,1.0,874.3,139.89,0.0,0.0,1014.1899999999999,1014.19,0.0
576,1554,COMPRA,1.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0
577,971,COMPRA,1.0,2150.0,344.0,0.0,0.0,2494.0,2494.0,0.0
578,70,COMPRA,1.0,-48907.34,-7825.17,0.0,0.0,-56732.509999999995,-56732.51,0.0
579,,COMPRA,1.0,0.0,62.09,0.0,0.0,0.0,0.0,0.0
580,,COMPRA,1.0,0.0,62.09,0.0,0.0,0.0,0.0,0.0
581,,COMPRA,1.0,0.0,62.09,0.0,0.0,0.0,0.0,0.0
582,,COMPRA,1.0,336.9,62.09,0.0,0.0,398.99,398.99,0.0
583,,COMPRA,1.0,0.0,110.57,0.0,0.0,0.0,0.0,0.0
584,106578,COMPRA,1.0,709.43,110.57,0.0,0.0,820.0,820.0,0.0
585,62071,COMPRA,1.0,1188.0,190.08,0.0,0.0,1378.08,1378.08,0.0
586,25036,COMPRA,1.0,0.0,37.22,0.0,0.0,0.0,0.0,0.0
587,29995230,COMPRA,1.0,232.57,37.22,0.0,0.0,269.78999999999996,269.79,0.0
588,29995275,COMPRA,1.0,0.0,16.03,0.0,0.0,0.0,0.0,0.0
589,29995456,COMPRA,1.0,100.23,16.03,0.0,0.0,116.26,116.26,0.0
590,29995541,COMPRA,1.0,0.0,71.44,0.0,0.0,0.0,0.0,0.0
591,24501,COMPRA,1.0,446.5,71.44,0.0,0.0,517.94,517.94,0.0
592,5127,COMPRA,1.0,0.0,57.6,0.0,0.0,0.0,0.0,0.0
593,64847,COMPRA,1.0,360.0,57.6,0.0,0.0,417.6,417.6,0.0
594,929188,COMPRA,1.0,8300.0,48.0,0.0,0.0,8348.0,8348.0,0.0
595,42480,COMPRA,1.0,977.32,156.37,0.0,0.0,1133.69,1133.69,0.0
596,1775,COMPRA,1.0,0.0,85.71,0.0,0.0,0.0,0.0,0.0
597,34464112,COMPRA,1.0,535.73,85.71,0.0,0.0,621.44,621.44,0.0
598,10576,COMPRA,1.0,16820.0,2018.4,0.0,0.0,18838.4,14633.4,-4205.000000000002
599,10580,COMPRA,1.0,3189.0,510.24,0.0,0.0,3699.24,3699.24,0.0
600,2712,COMPRA,1.0,0.0,40.96,0.0,0.0,0.0,0.0,0.0
601,1430,COMPRA,1.0,0.0,40.96,0.0,0.0,0.0,0.0,0.0
602,25117,COMPRA,1.0,0.0,40.96,0.0,0.0,0.0,0.0,0.0
603,24506,COMPRA,1.0,256.0,40.96,0.0,0.0,296.96,296.96,0.0
604,3356279,COMPRA,1.0,125.0,1650.4,0.0,0.0,125.0,0.0,-125.0
605,8811090280022099,COMPRA,1.0,0.0,1650.4,0.0,0.0,0.0,0.0,0.0
606,3066,COMPRA,1.0,0.0,1650.4,0.0,0.0,0.0,0.0,0.0
607,166273,COMPRA,1.0,10315.0,1650.4,0.0,0.0,11965.4,11965.4,0.0
608,245930,COMPRA,1.0,70.0,0.0,0.0,0.0,70.0,70.0,0.0
609,2538,COMPRA,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0
610,1364,COMPRA,1.0,300.0,48.0,0.0,0.0,348.0,348.0,0.0
611,11682,COMPRA,1.0,86.52,13.48,0.0,0.0,100.0,100.0,0.0
612,344,COMPRA,1.0,580.0,0.0,0.0,0.0,580.0,580.0,0.0
613,34499140,COMPRA,1.0,313.1,50.1,0.0,0.0,363.20000000000005,363.2,0.0
614,27345,COMPRA,1.0,432.53,67.47,0.0,0.0,500.0,500.0,0.0
615,166092,COMPRA,1.0,-4809.47,-769.52,0.0,0.0,-5578.99,-5578.99,0.0
616,62139,COMPRA,1.0,20450.0,2944.8,0.0,0.0,23394.8,21349.8,-2045.0
617,65016,COMPRA,1.0,3060.0,489.6,0.0,0.0,3549.6,3549.6,0.0
618,65039,COMPRA,1.0,620.0,99.2,0.0,0.0,719.2,719.2,0.0
619,65045,COMPRA,1.0,1758.0,281.28,0.0,0.0,2039.28,2039.28,0.0
